iyear,country,success,suicide,attack_type,target_type,target_nationality,group_name,weapon_type,nkill,date,month
1989,Greece,WAAR,ONWAAR,Explosion,Government,Greece,Revolutionary People's Struggle (ELA),Bombs,0,1989-06-13,6
1989,Greece,WAAR,ONWAAR,Explosion,Government,Greece,Revolutionary People's Struggle (ELA),Bombs,0,1989-06-13,6
1976,Germany,WAAR,ONWAAR,Facility Attack,Private property,Germany,Unknown,Incendiary,0,1976-06-18,6
1976,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Protestant Extremists,Bombs,1,1976-06-18,6
1989,United Kingdom,WAAR,ONWAAR,Explosion,Government,Great Britain,Irish Republican Army (IRA),Bombs,0,1989-06-16,6
1989,Spain,ONWAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-06-16,6
1976,Italy,WAAR,ONWAAR,Explosion,Private property,Germany,Unknown,Bombs,0,1976-06-19,6
1976,Italy,WAAR,ONWAAR,Facility Attack,Private property,Netherlands,Unknown,Incendiary,0,1976-06-19,6
1976,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Irish Republican Army (IRA),Firearms,1,1976-06-19,6
1989,France,WAAR,ONWAAR,Explosion,Government,France,Iparretarrak (IK),Bombs,0,1989-06-18,6
1976,United Kingdom,WAAR,ONWAAR,Assassination,Government,Northern Ireland,Irish Republican Army (IRA),Firearms,1,1976-06-19,6
1989,Germany,WAAR,ONWAAR,Explosion,Government,Great Britain,Irish Republican Army (IRA),Bombs,0,1989-06-19,6
1976,Portugal,WAAR,ONWAAR,Explosion,Public services,Portugal,Unknown,Bombs,,1976-06-20,6
1989,Belgium,WAAR,ONWAAR,Assassination,Government,Egypt,Arabian Peninsula Freemen,Firearms,1,1989-06-20,6
1976,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Protestant Extremists,Melee,1,1976-06-20,6
1976,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Irish Republican Extremists,Firearms,1,1976-06-21,6
1989,Spain,ONWAAR,ONWAAR,Explosion,Private property,France,Basque Fatherland and Freedom (ETA),Bombs,0,1989-06-22,6
1976,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Irish Republican Army (IRA),Firearms,1,1976-06-21,6
1976,United Kingdom,ONWAAR,ONWAAR,Assassination,Private property,Northern Ireland,Irish Republican Army (IRA),Firearms,1,1976-06-22,6
1989,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Ulster Freedom Fighters (UFF),Firearms,1,1989-06-25,6
1989,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Protestant Extremists,Bombs,0,1989-06-26,6
1989,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-06-26,6
1976,United Kingdom,WAAR,ONWAAR,Explosion,Government,Great Britain,Irish Republican Army (IRA),Bombs,1,1976-06-23,6
1989,United Kingdom,WAAR,ONWAAR,Assassination,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,1,1989-06-27,6
1989,Spain,WAAR,ONWAAR,Assassination,Private property,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,1989-06-29,6
1989,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-06-29,6
1989,Greece,WAAR,ONWAAR,Armed Assault,Private property,Greece,November 17 Revolutionary Organization (N17RO),Firearms,0,1989-06-29,6
1989,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-06-29,6
1989,France,WAAR,ONWAAR,Explosion,Hate crimes,France,Unknown,Bombs,0,1989-06-30,6
1989,France,WAAR,ONWAAR,Explosion,Hate crimes,France,Unknown,Bombs,0,1989-06-30,6
1989,France,WAAR,ONWAAR,Explosion,Private property,France,Breton Liberation Front (FLB),Bombs,0,1989-06-30,6
1989,France,WAAR,ONWAAR,Explosion,Government,France,Iparretarrak (IK),Unknown,0,1989-06-30,6
1989,United Kingdom,WAAR,ONWAAR,Assassination,Government,Northern Ireland,Irish Republican Army (IRA),Firearms,1,1989-07-01,7
1976,France,WAAR,ONWAAR,Explosion,Private property,France,International Revolutionary Solidarity,Bombs,0,1976-06-25,6
1989,Germany,ONWAAR,ONWAAR,Assassination,Government,Great Britain,Irish Republican Army (IRA),Bombs,0,1989-07-01,7
1989,Germany,WAAR,ONWAAR,Assassination,Government,Great Britain,Irish Republican Army (IRA),Bombs,1,1989-07-01,7
1989,Greece,WAAR,ONWAAR,Explosion,Government,Greece,Unknown,Bombs,0,1989-07-02,7
1976,United Kingdom,WAAR,ONWAAR,Armed Assault,Private property,Northern Ireland,Republican Action Force,Firearms,3,1976-06-25,6
1989,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-07-03,7
1989,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Great Britain,Unknown,Bombs,0,1989-07-04,7
1989,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-07-04,7
1989,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Unknown,Bombs,0,1989-07-06,7
1989,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-07-07,7
1989,Germany,WAAR,ONWAAR,Explosion,Private property,Germany,Unknown,Bombs,0,1989-07-07,7
1989,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Unknown,Bombs,0,1989-07-08,7
1976,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Protestant Extremists,Melee,1,1976-06-26,6
1976,Greece,WAAR,ONWAAR,Hijacking,Public services,France,Palestine Liberation Organization (PLO),Unknown,13,1976-06-27,6
1989,Austria,WAAR,ONWAAR,Assassination,Government,Iran,Unknown,Firearms,3,1989-07-14,7
1976,United Kingdom,WAAR,ONWAAR,Assassination,Government,Northern Ireland,Irish Republican Army (IRA),Firearms,1,1976-06-28,6
1989,Greece,WAAR,ONWAAR,Facility Attack,Private property,Lebanon,Unknown,Incendiary,0,1989-07-15,7
1989,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-07-15,7
1989,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-07-15,7
1989,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Great Britain,Irish Republican Army (IRA),Bombs,0,1989-07-15,7
1976,United Kingdom,WAAR,ONWAAR,Assassination,Government,Great Britain,Irish Republican Army (IRA),Firearms,1,1976-06-30,6
1989,Spain,ONWAAR,ONWAAR,Explosion,Public services,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-07-16,7
1976,United Kingdom,ONWAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,1,1976-06-30,6
1989,Ireland,WAAR,ONWAAR,Kidnapping,Private property,Northern Ireland,Irish Republican Army (IRA),Firearms,1,1989-07-16,7
1976,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Irish Republican Army (IRA),Firearms,1,1976-07-01,7
1989,Spain,WAAR,ONWAAR,Armed Assault,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,2,1989-07-19,7
1976,United Kingdom,WAAR,ONWAAR,Armed Assault,Private property,Northern Ireland,Ulster Volunteer Force (UVF),Firearms,6,1976-07-02,7
1989,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-07-24,7
1989,Spain,ONWAAR,ONWAAR,Assassination,Government,Spain,Catalan Militia,Bombs,0,1989-07-25,7
1976,United Kingdom,WAAR,ONWAAR,Assassination,Government,Great Britain,Irish Republican Army (IRA),Firearms,1,1976-07-03,7
1976,France,WAAR,ONWAAR,Explosion,Government,France,Baader-Meinhof Group,Bombs,0,1976-07-04,7
1989,France,WAAR,ONWAAR,Explosion,Government,France,Unknown,Bombs,1,1989-07-27,7
1976,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Irish Republican Army (IRA),Firearms,1,1976-07-06,7
1989,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,2,1989-07-29,7
1976,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Ulster Freedom Fighters (UFF),Firearms,1,1976-07-07,7
1989,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-07-31,7
1989,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-07-31,7
1989,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-07-31,7
1976,Italy,WAAR,ONWAAR,Facility Attack,Private property,Italy,Black Order,Incendiary,0,1976-07-09,7
1989,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-08-02,8
1989,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-08-02,8
1976,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Ulster Freedom Fighters (UFF),Firearms,2,1976-07-09,7
1976,Italy,WAAR,ONWAAR,Assassination,Government,Italy,Italian Social Movement (MSI),Firearms,1,1976-07-10,7
1976,France,WAAR,ONWAAR,Explosion,Private property,Israel,Palestinians,Bombs,0,1976-07-10,7
1989,United Kingdom,WAAR,ONWAAR,Facility Attack,Private property,Great Britain,Meibion Glyndwr,Incendiary,0,1989-08-03,8
1989,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Great Britain,Unknown,Bombs,0,1989-08-03,8
1989,United Kingdom,ONWAAR,ONWAAR,Assassination,Private property,Great Britain,Organization of Mujahadin of Islam,Bombs,1,1989-08-04,8
1989,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-08-05,8
1976,Italy,WAAR,ONWAAR,Facility Attack,Private property,Germany,Unknown,Incendiary,0,1976-07-11,7
1976,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Irish Republican Extremists,Melee,1,1976-07-11,7
1989,United Kingdom,ONWAAR,ONWAAR,Assassination,Hate crimes,Northern Ireland,Protestant Extremists,Firearms,0,1989-08-09,8
1989,France,WAAR,ONWAAR,Facility Attack,Private property,France,Unknown,Incendiary,0,1989-08-09,8
1989,Spain,ONWAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-08-09,8
1989,Spain,ONWAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-08-11,8
1989,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,1,1989-08-11,8
1989,Greece,WAAR,ONWAAR,Assassination,Private property,Greece,Unknown,Bombs,0,1989-08-12,8
1989,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-08-12,8
1989,United Kingdom,ONWAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-08-14,8
1989,United Kingdom,ONWAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-08-14,8
1989,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-08-14,8
1989,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-08-15,8
1989,Spain,WAAR,ONWAAR,Explosion,Private property,France,Basque Fatherland and Freedom (ETA),Bombs,0,1989-08-15,8
1976,United Kingdom,WAAR,ONWAAR,Assassination,Government,Northern Ireland,Protestant Extremists,Firearms,1,1976-07-13,7
1976,Greece,WAAR,ONWAAR,Armed Assault,Government,United States,Unknown,Incendiary,0,1976-07-14,7
1976,Portugal,WAAR,ONWAAR,Explosion,Public services,Portugal,Unknown,Bombs,,1976-07-14,7
1976,Germany,WAAR,ONWAAR,Explosion,Public services,Germany,Unknown,Bombs,0,1976-07-15,7
1976,Italy,WAAR,ONWAAR,Explosion,Public services,Italy,Unknown,Bombs,,1976-07-16,7
1976,France,WAAR,ONWAAR,Explosion,Government,France,Corsican National Liberation Front (FLNC),Bombs,0,1976-07-18,7
1989,United Kingdom,ONWAAR,ONWAAR,Explosion,Private property,Great Britain,Unknown,Bombs,0,1989-08-18,8
1989,United Kingdom,WAAR,ONWAAR,Armed Assault,Government,Northern Ireland,Irish Republican Army (IRA),Firearms,0,1989-08-18,8
1976,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,1976-07-18,7
1976,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,1976-07-18,7
1976,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,1976-07-18,7
1989,United Kingdom,ONWAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-08-21,8
1976,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,1976-07-18,7
1976,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,1976-07-18,7
1989,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Irish Republican Army (IRA),Firearms,1,1989-08-23,8
1989,United Kingdom,ONWAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-08-23,8
1976,Spain,WAAR,ONWAAR,Explosion,Government,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,1976-07-18,7
1976,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,1976-07-18,7
1976,Spain,WAAR,ONWAAR,Explosion,Government,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,1976-07-18,7
1976,Spain,WAAR,ONWAAR,Explosion,Government,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,1976-07-18,7
1989,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-08-25,8
1976,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,1,1976-07-18,7
1989,Cyprus,WAAR,ONWAAR,Assassination,Government,Iran,Unknown,Firearms,1,1989-08-27,8
1976,Germany,WAAR,ONWAAR,Explosion,Public services,Germany,Unknown,Bombs,0,1976-07-19,7
1989,Germany,ONWAAR,ONWAAR,Explosion,Government,Great Britain,Irish Republican Army (IRA),Bombs,0,1989-08-28,8
1976,Italy,WAAR,ONWAAR,Explosion,Public services,Syria,Unknown,Bombs,0,1976-07-20,7
1976,Portugal,WAAR,ONWAAR,Explosion,Private property,Portugal,Unknown,Bombs,0,1976-07-20,7
1976,Spain,WAAR,ONWAAR,Explosion,Government,Kuwait,Unknown,Bombs,0,1976-07-20,7
1976,Spain,WAAR,ONWAAR,Explosion,Government,Netherlands,Unknown,Bombs,0,1976-07-20,7
1989,Germany,ONWAAR,ONWAAR,Assassination,Government,Great Britain,Irish Republican Army (IRA),Firearms,0,1989-09-01,9
1976,Ireland,WAAR,ONWAAR,Assassination,Government,Great Britain,Irish Republican Army (IRA),Bombs,2,1976-07-21,7
1989,Spain,WAAR,ONWAAR,Explosion,Public services,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-09-01,9
1976,United Kingdom,WAAR,ONWAAR,Explosion,Government,Great Britain,Irish Republican Army (IRA),Bombs,1,1976-07-21,7
1989,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Irish Republican Army (IRA),Firearms,1,1989-09-02,9
1976,Portugal,WAAR,ONWAAR,Explosion,Public services,Mozambique,Unknown,Bombs,0,1976-07-22,7
1989,United Kingdom,WAAR,ONWAAR,Armed Assault,Government,Great Britain,Irish Republican Army (IRA),Firearms,1,1989-09-02,9
1989,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Great Britain,Unknown,Bombs,0,1989-09-03,9
1976,Italy,WAAR,ONWAAR,Explosion,Government,Argentina,Che Guevara Brigade,Bombs,0,1976-07-23,7
1989,Spain,ONWAAR,ONWAAR,Assassination,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-09-05,9
1976,France,WAAR,ONWAAR,Kidnapping,Public services,France,Red Brigades,Unknown,,1976-07-24,7
1989,Greece,WAAR,ONWAAR,Facility Attack,Government,Greece,Unknown,Incendiary,0,1989-09-06,9
1989,Germany,WAAR,ONWAAR,Assassination,Government,Germany,Irish Republican Army (IRA),Firearms,1,1989-09-07,9
1976,Germany,WAAR,ONWAAR,Explosion,Public services,Germany,Unknown,Bombs,,1976-07-25,7
1989,United Kingdom,WAAR,ONWAAR,Kidnapping,Hate crimes,Northern Ireland,Irish Republican Army (IRA),Firearms,0,1989-09-07,9
1976,Germany,WAAR,ONWAAR,Armed Assault,Government,Germany,Revolutionary Cells,Firearms,0,1976-07-25,7
1989,Spain,ONWAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-09-08,9
1976,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Ulster Volunteer Force (UVF),Firearms,1,1976-07-25,7
1989,Denmark,WAAR,ONWAAR,Unknown,Government,South Africa,Unknown,Unknown,0,1989-09-08,9
1976,France,WAAR,ONWAAR,Explosion,Public services,Greece,International Revolutionary Solidarity,Bombs,,1976-07-26,7
1989,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Irish Republican Army (IRA),Firearms,1,1989-09-09,9
1989,Cyprus,WAAR,ONWAAR,Explosion,Private property,Cyprus,Unknown,Bombs,0,1989-09-09,9
1989,Cyprus,WAAR,ONWAAR,Explosion,Public services,Turkey,Unknown,Bombs,0,1989-09-09,9
1989,Greece,WAAR,ONWAAR,Explosion,Private property,Greece,Unknown,Bombs,0,1989-09-09,9
1976,Germany,ONWAAR,ONWAAR,Assassination,Government,Yugoslavia,Croatian Nationalists,Firearms,0,1976-07-28,7
1976,Italy,WAAR,ONWAAR,Explosion,Private property,Switzerland,Unknown,Bombs,0,1976-07-29,7
1976,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Protestant Extremists,Bombs,3,1976-07-29,7
1989,Italy,WAAR,ONWAAR,Armed Assault,Private property,Italy,Fighting Proletarian Front,Incendiary,0,1989-09-11,9
1989,Spain,WAAR,ONWAAR,Facility Attack,Government,Spain,Basque Fatherland and Freedom (ETA),Incendiary,0,1989-09-11,9
1989,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-09-11,9
1976,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,1,1976-07-30,7
1989,United Kingdom,WAAR,ONWAAR,Explosion,Government,Great Britain,Irish Republican Army (IRA),Bombs,0,1989-09-11,9
1976,United Kingdom,WAAR,ONWAAR,Armed Assault,Private property,Northern Ireland,Republican Action Force,Firearms,4,1976-07-30,7
1989,Spain,ONWAAR,ONWAAR,Assassination,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,1,1989-09-12,9
1989,Spain,ONWAAR,ONWAAR,Assassination,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,1,1989-09-12,9
1989,France,WAAR,ONWAAR,Explosion,Hate crimes,France,Gracchus Babeuf,Bombs,0,1989-09-13,9
1989,United Kingdom,ONWAAR,ONWAAR,Explosion,Private property,Great Britain,Unknown,Bombs,0,1989-09-13,9
1989,United Kingdom,ONWAAR,ONWAAR,Explosion,Private property,Great Britain,Unknown,Bombs,0,1989-09-13,9
1989,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Great Britain,Unknown,Bombs,0,1989-09-13,9
1989,United Kingdom,ONWAAR,ONWAAR,Explosion,Private property,Great Britain,Unknown,Bombs,0,1989-09-13,9
1976,United Kingdom,WAAR,ONWAAR,Assassination,Government,Northern Ireland,Irish Republican Army (IRA),Firearms,1,1976-07-31,7
1976,Italy,WAAR,ONWAAR,Explosion,Private property,Italy,Unknown,Bombs,0,,
1989,United Kingdom,ONWAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-09-14,9
1989,United Kingdom,ONWAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-09-14,9
1989,Spain,WAAR,ONWAAR,Explosion,Public services,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-09-14,9
1989,Spain,WAAR,ONWAAR,Explosion,Public services,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,1989-09-14,9
1976,Italy,WAAR,ONWAAR,Explosion,Government,Italy,Unknown,Bombs,0,1976-08-01,8
1976,Italy,WAAR,ONWAAR,Explosion,Private property,Italy,Unknown,Bombs,,1976-08-01,8
1976,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Ulster Freedom Fighters (UFF),Firearms,1,1976-08-01,8
1989,United Kingdom,WAAR,ONWAAR,Assassination,Government,Great Britain,Irish Republican Army (IRA),Firearms,1,1989-09-16,9
1976,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Ulster Volunteer Force (UVF),Melee,1,1976-08-02,8
1989,United Kingdom,ONWAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-09-18,9
1989,United Kingdom,ONWAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,0,1989-09-18,9
1989,Spain,WAAR,ONWAAR,Facility Attack,Private property,France,Basque Fatherland and Freedom (ETA),Incendiary,0,1989-09-18,9
1976,United Kingdom,WAAR,ONWAAR,Assassination,Government,Great Britain,Irish National Liberation Army (INLA),Firearms,1,1976-08-03,8
1989,United Kingdom,ONWAAR,ONWAAR,Assassination,Government,Great Britain,Irish Republican Army (IRA),Bombs,0,1989-09-19,9
1989,Spain,ONWAAR,ONWAAR,Assassination,Private property,Spain,Unknown,Bombs,1,1989-09-20,9
1989,France,WAAR,ONWAAR,Explosion,Government,China,Unknown,Bombs,0,1989-09-20,9
1989,Cyprus,WAAR,ONWAAR,Explosion,Government,Cyprus,Unknown,Bombs,0,1989-09-21,9
1989,Greece,WAAR,ONWAAR,Facility Attack,Government,Greece,Cells for Solidarity Against Authority,Incendiary,0,1989-09-21,9
1989,United Kingdom,WAAR,ONWAAR,Explosion,Government,Great Britain,Irish Republican Army (IRA),Bombs,11,1989-09-22,9
1976,Italy,WAAR,ONWAAR,Explosion,Government,Italy,Unknown,Bombs,0,1976-08-05,8
1976,Spain,WAAR,ONWAAR,Armed Assault,Private property,Spain,Anti-Terrorism ETA (ATE),Firearms,0,1976-08-06,8
1989,Spain,ONWAAR,ONWAAR,Explosion,Private property,France,Basque Fatherland and Freedom (ETA),Bombs,0,1989-09-23,9
1976,Spain,WAAR,ONWAAR,Armed Assault,Government,Spain,First of October Antifascist Resistance Group (GRAPO),Firearms,0,1976-08-07,8
1976,Italy,ONWAAR,ONWAAR,Explosion,Public services,Italy,Unknown,Bombs,0,1976-08-08,8
1976,United Kingdom,WAAR,ONWAAR,Explosion,Government,Great Britain,Irish Republican Army (IRA),Bombs,1,1976-08-08,8
1989,Greece,WAAR,ONWAAR,Assassination,Government,Greece,November 17 Revolutionary Organization (N17RO),Firearms,1,1989-09-26,9
1989,Spain,ONWAAR,ONWAAR,Explosion,Private property,France,Basque Fatherland and Freedom (ETA),Bombs,0,1989-09-26,9
1989,Spain,WAAR,ONWAAR,Explosion,Private property,France,Basque Fatherland and Freedom (ETA),Bombs,0,1989-09-26,9
1989,Spain,WAAR,ONWAAR,Explosion,Private property,France,Basque Fatherland and Freedom (ETA),Bombs,0,1989-09-26,9
1976,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,,1976-08-10,8
1989,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Great Britain,Irish Republican Army (IRA),Bombs,0,1989-09-28,9
1976,United Kingdom,WAAR,ONWAAR,Armed Assault,Government,Great Britain,Irish Republican Army (IRA),Firearms,1,1976-08-11,8
1989,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,1,1989-09-29,9
1976,Italy,WAAR,ONWAAR,Explosion,Government,United States,Baader-Meinhof Group,Incendiary,0,1976-08-14,8
1989,France,WAAR,ONWAAR,Explosion,Public services,France,Movement for the Supremacy of Reason,Bombs,0,1989-10-01,10
1989,Spain,WAAR,ONWAAR,Explosion,Private property,France,Basque Fatherland and Freedom (ETA),Bombs,0,1989-10-01,10
1989,Spain,WAAR,ONWAAR,Facility Attack,Private property,France,Basque Fatherland and Freedom (ETA),Incendiary,0,1989-10-01,10
1976,Italy,WAAR,ONWAAR,Explosion,Government,United States,Baader-Meinhof Group,Incendiary,0,1976-08-14,8
1976,Italy,WAAR,ONWAAR,Explosion,Government,United States,Baader-Meinhof Group,Incendiary,0,1976-08-14,8
1976,Italy,WAAR,ONWAAR,Explosion,Government,United States,Baader-Meinhof Group,Incendiary,0,1976-08-14,8
1989,France,WAAR,ONWAAR,Explosion,Public services,France,Unknown,Bombs,0,1989-10-02,10
1976,Italy,WAAR,ONWAAR,Explosion,Government,United States,Baader-Meinhof Group,Incendiary,0,1976-08-14,8
1976,Italy,WAAR,ONWAAR,Explosion,Government,United States,Baader-Meinhof Group,Incendiary,0,1976-08-14,8
1989,Cyprus,WAAR,ONWAAR,Explosion,Private property,Cyprus,Unknown,Bombs,0,1989-10-03,10
1989,Cyprus,ONWAAR,ONWAAR,Explosion,Government,Cyprus,Unknown,Bombs,0,1989-10-03,10
1976,Italy,WAAR,ONWAAR,Explosion,Government,United States,Baader-Meinhof Group,Incendiary,0,1976-08-14,8
1989,Belgium,WAAR,ONWAAR,Assassination,Private property,Belgium,Soldiers of Truth,Firearms,1,1989-10-04,10
1989,United Kingdom,WAAR,ONWAAR,Assassination,Private property,Northern Ireland,Irish Republican Army (IRA),Firearms,1,1989-10-04,10
1976,Italy,WAAR,ONWAAR,Explosion,Government,United States,Baader-Meinhof Group,Incendiary,0,1976-08-14,8
1976,Italy,WAAR,ONWAAR,Explosion,Government,United States,Baader-Meinhof Group,Incendiary,0,1976-08-14,8
1976,Italy,WAAR,ONWAAR,Explosion,Government,United States,Baader-Meinhof Group,Incendiary,0,1976-08-14,8
1976,Italy,WAAR,ONWAAR,Explosion,Government,United States,Baader-Meinhof Group,Incendiary,0,1976-08-14,8
1989,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,1989-10-07,10
1976,Italy,WAAR,ONWAAR,Explosion,Government,United States,Baader-Meinhof Group,Incendiary,0,1976-08-14,8
1989,Greece,WAAR,ONWAAR,Facility Attack,Private property,Greece,Unknown,Incendiary,0,1989-10-07,10
1989,Greece,WAAR,ONWAAR,Facility Attack,Private property,Greece,Unknown,Incendiary,0,1989-10-07,10
1989,Greece,WAAR,ONWAAR,Facility Attack,Private property,Greece,Unknown,Incendiary,0,1989-10-07,10
