iyear,country,success,suicide,attack_type,target_type,target_nationality,group_name,weapon_type,nkill,date,month
2015,France,WAAR,ONWAAR,Unarmed Assault,Private property,Corsica,Unknown,Melee,3,2015-12-24,12
2015,Germany,WAAR,ONWAAR,Facility Attack,Private property,Germany,Unknown,Incendiary,0,2015-12-24,12
2015,Germany,WAAR,ONWAAR,Facility Attack,Private property,.,Unknown,Incendiary,0,2015-12-24,12
2015,Germany,WAAR,ONWAAR,Facility Attack,Private property,.,Unknown,Incendiary,0,2015-12-24,12
2015,Germany,WAAR,ONWAAR,Facility Attack,Private property,Germany,Unknown,Incendiary,0,2015-12-26,12
2015,Finland,WAAR,ONWAAR,Facility Attack,Private property,Finland,Unknown,Incendiary,0,2015-12-27,12
2015,Ireland,ONWAAR,ONWAAR,Explosion,Public services,Ireland,Unknown,Bombs,0,2015-12-29,12
2015,United Kingdom,WAAR,ONWAAR,Armed Assault,Private property,Northern Ireland,Unknown,Firearms,0,2015-11-30,11
2015,Germany,WAAR,ONWAAR,Facility Attack,Private property,.,Unknown,Incendiary,0,2015-12-31,12
2015,Ireland,ONWAAR,ONWAAR,Explosion,Public services,Ireland,Unknown,Bombs,0,2015-12-31,12
2000,Spain,WAAR,ONWAAR,Armed Assault,Government,Spain,Unknown,Incendiary,0,2000-01-01,1
2000,Spain,WAAR,ONWAAR,Armed Assault,Private property,Spain,Unknown,Incendiary,0,2000-01-01,1
2000,Germany,ONWAAR,ONWAAR,Armed Assault,Government,Germany,Autonomous Decorators,Incendiary,0,2000-01-02,1
2000,Greece,WAAR,ONWAAR,Facility Attack,Government,Jordan,Anarchist Faction,Incendiary,0,2000-01-03,1
2000,Spain,ONWAAR,ONWAAR,Armed Assault,Government,Spain,Unknown,Incendiary,0,2000-01-04,1
2000,Greece,ONWAAR,ONWAAR,Explosion,Private property,Greece,Unknown,Bombs,0,2000-01-04,1
2000,Spain,WAAR,ONWAAR,Armed Assault,Private property,Spain,Unknown,Incendiary,0,2000-01-05,1
2000,Spain,WAAR,ONWAAR,Armed Assault,Government,Spain,Unknown,Bombs,0,2000-01-05,1
2000,Spain,WAAR,ONWAAR,Facility Attack,Private property,Spain,Unknown,Incendiary,0,2000-01-06,1
2000,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Unknown,Bombs,0,2000-01-07,1
2000,Italy,WAAR,ONWAAR,Armed Assault,Hate crimes,Italy,Revolutionary Leninist Brigades,Incendiary,0,2000-01-08,1
2000,Spain,WAAR,ONWAAR,Armed Assault,Public services,Spain,Unknown,Incendiary,0,2000-01-08,1
2000,Spain,WAAR,ONWAAR,Armed Assault,Private property,Spain,Unknown,Incendiary,0,2000-01-08,1
2000,United Kingdom,WAAR,ONWAAR,Assassination,Government,Northern Ireland,Loyalist Volunteer Forces (LVF),Firearms,1,2000-01-10,1
2000,France,WAAR,ONWAAR,Explosion,Government,France,Unknown,Bombs,0,2000-01-13,1
2000,Switzerland,WAAR,ONWAAR,Explosion,Private property,Switzerland,Unknown,Bombs,0,2000-01-15,1
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,3,2000-01-21,1
2000,Greece,WAAR,ONWAAR,Explosion,Government,Italy,Anarchist Faction,Incendiary,0,2000-01-23,1
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Unknown,Incendiary,0,2000-01-26,1
2000,Spain,WAAR,ONWAAR,Facility Attack,Public services,Spain,Unknown,Incendiary,0,2000-01-29,1
2000,Spain,WAAR,ONWAAR,Armed Assault,Private property,Spain,Unknown,Incendiary,0,2000-01-29,1
2000,Spain,WAAR,ONWAAR,Armed Assault,Government,Spain,Unknown,Incendiary,0,2000-01-29,1
2000,Spain,WAAR,ONWAAR,Armed Assault,Government,Spain,Unknown,Incendiary,0,2000-01-30,1
2000,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Continuity Irish Republican Army (CIRA),Bombs,0,2000-02-06,2
2000,Spain,WAAR,ONWAAR,Facility Attack,Private property,Spain,Basque Fatherland and Freedom (ETA),Incendiary,0,2000-02-11,2
2000,Greece,WAAR,ONWAAR,Explosion,Private property,United States,Erotic Anti-authority Cells,Bombs,0,2000-02-14,2
2000,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,2,2000-02-22,2
2000,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Continuity Irish Republican Army (CIRA),Bombs,0,2000-02-25,2
2000,United Kingdom,WAAR,ONWAAR,Armed Assault,Private property,Northern Ireland,Unknown,Firearms,0,2000-02-25,2
2000,Spain,WAAR,ONWAAR,Facility Attack,Public services,Spain,Unknown,Incendiary,0,2000-02-27,2
2000,Spain,WAAR,ONWAAR,Facility Attack,Government,Spain,Unknown,Incendiary,0,2000-02-27,2
2000,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Unknown,Bombs,0,2000-03-04,3
2000,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Unknown,Bombs,0,2000-03-04,3
2000,Greece,WAAR,ONWAAR,Explosion,Private property,Greece,Unknown,Bombs,0,2000-03-05,3
2000,Greece,WAAR,ONWAAR,Explosion,Private property,Greece,Revolutionary Nuclei,Bombs,0,2000-03-05,3
2000,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-03-06,3
2000,France,WAAR,ONWAAR,Explosion,Government,France,Breton Liberation Front (FLB),Bombs,0,2000-03-11,3
2000,Spain,ONWAAR,ONWAAR,Explosion,Government,Spain,Unknown,Melee,0,2000-03-16,3
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Unknown,Bombs,0,2000-03-21,3
2000,Spain,WAAR,ONWAAR,Facility Attack,Private property,Spain,Unknown,Incendiary,0,2000-03-25,3
2000,Spain,WAAR,ONWAAR,Facility Attack,Private property,Spain,Unknown,Incendiary,0,2000-03-25,3
2000,Spain,WAAR,ONWAAR,Facility Attack,Government,Spain,Unknown,Incendiary,0,2000-03-25,3
2000,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Unknown,Incendiary,0,2000-04-01,4
2000,France,WAAR,ONWAAR,Explosion,Private property,France,Unknown,Incendiary,0,2000-04-01,4
2000,Greece,WAAR,ONWAAR,Explosion,Private property,Greece,Unknown,Bombs,0,2000-04-03,4
2000,Greece,WAAR,ONWAAR,Explosion,Private property,Greece,Unknown,Bombs,0,2000-04-03,4
2000,Greece,WAAR,ONWAAR,Explosion,Private property,Greece,Unknown,Bombs,0,2000-04-03,4
2000,United Kingdom,WAAR,ONWAAR,Explosion,Government,Great Britain,Real Irish Republican Army (RIRA),Bombs,0,2000-04-06,4
2000,Greece,WAAR,ONWAAR,Explosion,Private property,Greece,Last Generation,Incendiary,0,2000-04-12,4
2000,United Kingdom,ONWAAR,ONWAAR,Explosion,Government,Great Britain,Continuity Irish Republican Army (CIRA),Bombs,0,2000-04-13,4
2000,France,WAAR,ONWAAR,Explosion,Government,France,Iparretarrak (IK),Bombs,0,2000-04-15,4
2000,France,WAAR,ONWAAR,Explosion,Private property,France,Unknown,Bombs,0,2000-04-15,4
2000,France,WAAR,ONWAAR,Explosion,Private property,United States,Breton Liberation Front (FLB),Bombs,1,2000-04-19,4
2000,Italy,ONWAAR,ONWAAR,Explosion,Hate crimes,Italy,Iconoclasts,Bombs,0,2000-04-21,4
2000,France,WAAR,ONWAAR,Explosion,Private property,France,Unknown,Bombs,0,2000-04-21,4
2000,Spain,ONWAAR,ONWAAR,Explosion,Public services,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-04-25,4
2000,Switzerland,WAAR,ONWAAR,Explosion,Government,Switzerland,Revolutionary Perspective,Bombs,0,2000-04-25,4
2000,Switzerland,WAAR,ONWAAR,Explosion,Government,Switzerland,Revolutionary Perspective,Bombs,0,2000-04-25,4
2000,Germany,WAAR,ONWAAR,Explosion,Private property,Germany,Unaffiliated Individual(s),Bombs,0,2000-04-29,4
2000,United Kingdom,ONWAAR,ONWAAR,Armed Assault,Private property,Northern Ireland,Irish Republican Army (IRA),Melee,0,2000-05-02,5
2000,France,WAAR,ONWAAR,Explosion,Private property,France,Unknown,Bombs,0,2000-05-03,5
2000,France,WAAR,ONWAAR,Explosion,Private property,France,Unknown,Bombs,0,2000-05-03,5
2000,France,WAAR,ONWAAR,Explosion,Private property,France,Unknown,Bombs,0,2000-05-03,5
2000,Spain,WAAR,ONWAAR,Assassination,Public services,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,2000-05-07,5
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,2,2000-05-08,5
2000,France,ONWAAR,ONWAAR,Explosion,Private property,France,Unknown,Bombs,0,2000-05-20,5
2000,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Great Britain,Animal Liberation Front (ALF),Bombs,0,2000-05-21,5
2000,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Great Britain,Continuity Irish Republican Army (CIRA),Bombs,0,2000-06-01,6
2000,Spain,WAAR,ONWAAR,Facility Attack,Government,Spain,Unknown,Incendiary,0,2000-06-03,6
2000,France,WAAR,ONWAAR,Explosion,Private property,France,Unknown,Bombs,0,2000-06-04,6
2000,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,2000-06-04,6
2000,United Kingdom,WAAR,ONWAAR,Facility Attack,Public services,Ireland,Unknown,Incendiary,0,2000-06-06,6
2000,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Unknown,Bombs,0,2000-06-07,6
2000,Greece,WAAR,ONWAAR,Assassination,Government,Great Britain,November 17 Revolutionary Organization (N17RO),Firearms,1,2000-06-08,6
2000,Spain,ONWAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,2000-06-08,6
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,2000-06-08,6
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,2000-06-08,6
2000,Spain,ONWAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,2000-06-08,6
2000,Spain,ONWAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,2000-06-10,6
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,2000-06-10,6
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,2000-06-10,6
2000,Netherlands,ONWAAR,ONWAAR,Explosion,Private property,Netherlands,Unknown,Bombs,0,2000-06-13,6
2000,United Kingdom,WAAR,ONWAAR,Armed Assault,Private property,Northern Ireland,Unknown,Firearms,0,2000-06-17,6
2000,United Kingdom,WAAR,ONWAAR,Explosion,Government,Netherlands,Irish Republican Extremists,Bombs,0,2000-06-19,6
2000,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Ulster Volunteer Force (UVF),Bombs,0,2000-06-21,6
2000,United Kingdom,WAAR,ONWAAR,Unarmed Assault,Private property,Northern Ireland,Unknown,Melee,0,2000-06-21,6
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Other,Bombs,0,2000-06-23,6
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Other,Bombs,0,2000-06-23,6
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Other,Bombs,0,2000-06-23,6
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Other,Bombs,0,2000-06-23,6
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-06-25,6
2000,Spain,WAAR,ONWAAR,Facility Attack,Private property,Spain,Unknown,Incendiary,0,2000-06-26,6
2000,France,ONWAAR,ONWAAR,Explosion,Government,France,Corsican National Liberation Front (FLNC),Bombs,0,2000-06-26,6
2000,Italy,ONWAAR,ONWAAR,Explosion,Hate crimes,Italy,International Solidarity,Bombs,0,2000-06-30,6
2000,United Kingdom,WAAR,ONWAAR,Armed Assault,Government,Northern Ireland,Irish Republican Army (IRA),Firearms,0,2000-06-30,6
2000,Spain,WAAR,ONWAAR,Explosion,Public services,Spain,Unknown,Bombs,0,2000-06-30,6
2000,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Unknown,Bombs,0,2000-06-30,6
2000,United Kingdom,ONWAAR,ONWAAR,Facility Attack,Private property,Northern Ireland,Protestant Extremists,Incendiary,0,,
2000,Greece,WAAR,ONWAAR,Explosion,Government,Turkey,Unknown,Bombs,0,2000-07-05,7
2000,United Kingdom,WAAR,ONWAAR,Unarmed Assault,Government,Great Britain,Unknown,Chemical,0,2000-07-05,7
2000,Italy,ONWAAR,ONWAAR,Explosion,Private property,Italy,Revolutionary Proletarian Initiative Nuclei (NIPR),Bombs,0,2000-07-06,7
2000,Italy,WAAR,ONWAAR,Explosion,Public services,Italy,Unknown,Bombs,0,2000-07-06,7
2000,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Army (IRA),Bombs,0,2000-07-09,7
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-07-12,7
2000,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Unknown,Bombs,0,2000-07-13,7
2000,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,2000-07-16,7
2000,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Great Britain,Unknown,Bombs,0,2000-07-15,7
2000,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-07-16,7
2000,Germany,WAAR,ONWAAR,Facility Attack,Private property,Germany,Unknown,Incendiary,0,2000-07-16,7
2000,United Kingdom,WAAR,ONWAAR,Facility Attack,Hate crimes,Northern Ireland,Protestant Extremists,Incendiary,0,2000-07-17,7
2000,United Kingdom,ONWAAR,ONWAAR,Explosion,Public services,Great Britain,Real Irish Republican Army (RIRA),Bombs,0,2000-07-19,7
2000,Spain,ONWAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-07-19,7
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-07-19,7
2000,United Kingdom,WAAR,ONWAAR,Facility Attack,Public services,Northern Ireland,Protestant Extremists,Incendiary,0,2000-07-19,7
2000,Spain,ONWAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-07-20,7
2000,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-07-24,7
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-07-26,7
2000,Spain,ONWAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-07-26,7
2000,Germany,WAAR,ONWAAR,Explosion,Public services,Russia,Unknown,Bombs,0,2000-07-27,7
2000,Spain,WAAR,ONWAAR,Facility Attack,Government,Spain,Basque Fatherland and Freedom (ETA),Incendiary,0,2000-07-28,7
2000,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,2000-07-29,7
2000,Greece,WAAR,ONWAAR,Explosion,Private property,Greece,Anarchists,Bombs,0,2000-07-29,7
2000,Germany,WAAR,ONWAAR,Explosion,Private property,Germany,Unknown,Bombs,0,2000-07-31,7
2000,Cyprus,WAAR,ONWAAR,Explosion,Private property,Cyprus,Unknown,Bombs,0,2000-08-02,8
2000,Cyprus,WAAR,ONWAAR,Explosion,Private property,Cyprus,Unknown,Bombs,0,2000-08-02,8
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,1,2000-08-07,8
2000,Spain,ONWAAR,ONWAAR,Explosion,Public services,Spain,Basque Fatherland and Freedom (ETA),Bombs,4,2000-08-07,8
2000,France,WAAR,ONWAAR,Assassination,Private property,France,Unknown,Firearms,2,2000-08-07,8
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-08-08,8
2000,United Kingdom,ONWAAR,ONWAAR,Explosion,Private property,Northern Ireland,Irish Republican Army (IRA),Bombs,0,2000-08-10,8
2000,France,WAAR,ONWAAR,Explosion,Government,France,Unknown,Bombs,0,2000-08-13,8
2000,Spain,WAAR,ONWAAR,Facility Attack,Private property,Spain,Youths,Incendiary,0,2000-08-13,8
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Youths,Bombs,0,2000-08-14,8
2000,Spain,WAAR,ONWAAR,Explosion,Public services,Spain,Youths,Bombs,0,2000-08-14,8
2000,Spain,WAAR,ONWAAR,Facility Attack,Private property,Spain,Youths,Incendiary,0,2000-08-14,8
2000,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Irish Republican Extremists,Bombs,0,2000-08-15,8
2000,Greece,WAAR,ONWAAR,Facility Attack,Government,Italy,Black Star,Incendiary,0,2000-08-16,8
2000,France,WAAR,ONWAAR,Explosion,Government,France,Armata Corsa,Bombs,0,2000-08-17,8
2000,Germany,WAAR,ONWAAR,Explosion,Private property,Colombia,Neo-Nazi Group,Bombs,0,2000-08-20,8
2000,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,2,2000-08-20,8
2000,United Kingdom,WAAR,ONWAAR,Armed Assault,Government,Northern Ireland,Ulster Volunteer Force (UVF),Firearms,2,2000-08-21,8
2000,United Kingdom,ONWAAR,ONWAAR,Explosion,Private property,Great Britain,Animal Rights Activists,Bombs,0,2000-08-20,8
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-08-24,8
2000,Spain,ONWAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-08-24,8
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-08-24,8
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-08-24,8
2000,Greece,WAAR,ONWAAR,Facility Attack,Government,Serbia-Montenegro,Anarchist Struggle,Incendiary,0,2000-08-25,8
2000,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Unknown,Incendiary,0,2000-08-25,8
2000,France,WAAR,ONWAAR,Explosion,Government,France,Unknown,Bombs,0,2000-08-26,8
2000,Greece,WAAR,ONWAAR,Facility Attack,Private property,Multinational,Black Star,Incendiary,0,2000-09-02,9
2000,Spain,WAAR,ONWAAR,Facility Attack,Government,Spain,Unknown,Incendiary,0,2000-09-03,9
2000,Greece,WAAR,ONWAAR,Explosion,Private property,Great Britain,Unknown,Bombs,0,2000-09-03,9
2000,Greece,WAAR,ONWAAR,Explosion,Government,Greece,Black Star,Incendiary,0,2000-09-04,9
2000,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Incendiary,0,2000-09-06,9
2000,Greece,WAAR,ONWAAR,Explosion,Government,Greece,Black Star,Bombs,0,2000-09-06,9
2000,Greece,WAAR,ONWAAR,Facility Attack,Government,Greece,Black Star,Incendiary,0,2000-09-06,9
2000,Greece,WAAR,ONWAAR,Facility Attack,Government,Iran,Black Star,Incendiary,0,2000-09-07,9
2000,Greece,WAAR,ONWAAR,Facility Attack,Government,Greece,Black Star,Incendiary,0,2000-09-07,9
2000,United Kingdom,WAAR,ONWAAR,Facility Attack,Private property,Northern Ireland,Unknown,Incendiary,0,2000-09-08,9
2000,United Kingdom,ONWAAR,ONWAAR,Explosion,Private property,Northern Ireland,Unknown,Bombs,0,2000-09-09,9
2000,United Kingdom,ONWAAR,ONWAAR,Explosion,Private property,Northern Ireland,Unknown,Bombs,0,2000-09-09,9
2000,Germany,WAAR,ONWAAR,Armed Assault,Private property,Turkey,National Socialist Underground,Firearms,1,2000-09-09,9
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-09-10,9
2000,United Kingdom,WAAR,ONWAAR,Armed Assault,Private property,Northern Ireland,Protestant Extremists,Firearms,0,2000-09-10,9
2000,United Kingdom,WAAR,ONWAAR,Explosion,Government,Great Britain,Real Irish Republican Army (RIRA),Bombs,0,2000-09-11,9
2000,United Kingdom,WAAR,ONWAAR,Armed Assault,Private property,Northern Ireland,Protestant Extremists,Firearms,0,2000-09-10,9
2000,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Unknown,Bombs,0,2000-09-12,9
2000,United Kingdom,ONWAAR,ONWAAR,Assassination,Government,Northern Ireland,Unknown,Bombs,0,2000-09-12,9
2000,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Real Irish Republican Army (RIRA),Bombs,0,2000-09-13,9
2000,France,WAAR,ONWAAR,Explosion,Private property,France,Unknown,Bombs,0,2000-09-13,9
2000,Spain,ONWAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,0,2000-09-14,9
2000,United Kingdom,WAAR,ONWAAR,Armed Assault,Private property,Northern Ireland,Ulster Volunteer Force (UVF),Melee,0,2000-09-16,9
2000,United Kingdom,WAAR,ONWAAR,Explosion,Government,Great Britain,Ulster Volunteer Force (UVF),Bombs,0,2000-09-18,9
2000,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Great Britain,Unknown,Bombs,0,2000-09-18,9
2000,United Kingdom,WAAR,ONWAAR,Explosion,Government,Great Britain,Real Irish Republican Army (RIRA),Bombs,0,2000-09-20,9
2000,United Kingdom,WAAR,ONWAAR,Explosion,Government,Great Britain,Real Irish Republican Army (RIRA),Bombs,0,2000-09-20,9
2000,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,1,2000-09-21,9
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Unaffiliated Individual(s),Incendiary,0,2000-09-21,9
2000,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Irish Republican Army (IRA),Bombs,0,2000-09-24,9
2000,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Ulster Volunteer Force (UVF),Bombs,0,2000-09-25,9
2000,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Northern Ireland,Loyalist Volunteer Forces (LVF),Bombs,0,2000-09-25,9
2000,United Kingdom,WAAR,ONWAAR,Armed Assault,Public services,Great Britain,Unknown,Firearms,0,2000-09-25,9
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,2000-09-27,9
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,2000-09-27,9
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,2000-09-27,9
2000,United Kingdom,WAAR,ONWAAR,Armed Assault,Private property,Northern Ireland,Paramilitaries,Firearms,0,2000-09-27,9
2000,United Kingdom,WAAR,ONWAAR,Armed Assault,Private property,Northern Ireland,Unknown,Firearms,1,2000-09-29,9
2000,Spain,WAAR,ONWAAR,Explosion,Public services,Spain,First of October Antifascist Resistance Group (GRAPO),Bombs,0,2000-09-29,9
2000,United Kingdom,WAAR,ONWAAR,Explosion,Public services,Northern Ireland,Unknown,Bombs,0,2000-10-01,10
2000,Germany,WAAR,ONWAAR,Facility Attack,Hate crimes,Germany,Right-Wing Extremists,Incendiary,0,2000-10-02,10
2000,Spain,WAAR,ONWAAR,Facility Attack,Public services,Spain,Basque Fatherland and Freedom (ETA),Incendiary,0,2000-10-08,10
2000,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,1,2000-10-09,10
2000,France,WAAR,ONWAAR,Facility Attack,Hate crimes,France,Unknown,Incendiary,0,2000-10-10,10
2000,France,WAAR,ONWAAR,Facility Attack,Hate crimes,France,Unknown,Incendiary,0,2000-10-10,10
2000,United Kingdom,WAAR,ONWAAR,Armed Assault,Private property,Northern Ireland,Irish Republican Army (IRA),Firearms,1,2000-10-13,10
2000,Greece,ONWAAR,ONWAAR,Explosion,Government,Greece,Revolutionary Nuclei,Bombs,0,2000-10-14,10
2000,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Firearms,2,2000-10-16,10
2000,Spain,ONWAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-10-16,10
2000,Spain,ONWAAR,ONWAAR,Explosion,Public services,Spain,Anarchists,Bombs,0,2000-10-16,10
2000,United Kingdom,WAAR,ONWAAR,Armed Assault,Private property,Great Britain,Unaffiliated Individual(s),Melee,0,2000-10-17,10
2000,Spain,WAAR,ONWAAR,Facility Attack,Public services,Spain,Basque Fatherland and Freedom (ETA),Incendiary,0,2000-10-17,10
2000,Spain,ONWAAR,ONWAAR,Explosion,Public services,Spain,Anarchists,Bombs,0,2000-10-19,10
2000,Spain,WAAR,ONWAAR,Facility Attack,Private property,Spain,Unknown,Unknown,0,2000-10-20,10
2000,Spain,WAAR,ONWAAR,Facility Attack,Private property,Spain,Unknown,Incendiary,0,2000-10-20,10
2000,Spain,WAAR,ONWAAR,Facility Attack,Private property,Spain,Unknown,Unknown,0,2000-10-20,10
2000,France,ONWAAR,ONWAAR,Explosion,Private property,France,Corsican Separatists,Bombs,0,2000-10-20,10
2000,France,WAAR,ONWAAR,Facility Attack,Private property,France,Iparretarrak (IK),Incendiary,0,2000-10-21,10
2000,United Kingdom,WAAR,ONWAAR,Explosion,Private property,Great Britain,Other,Bombs,0,2000-10-21,10
2000,United Kingdom,ONWAAR,ONWAAR,Explosion,Private property,Great Britain,Other,Bombs,0,2000-10-21,10
2000,Spain,ONWAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-10-21,10
2000,Spain,WAAR,ONWAAR,Explosion,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,1,2000-10-22,10
2000,Spain,ONWAAR,ONWAAR,Explosion,Private property,Spain,Unknown,Bombs,0,2000-10-22,10
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Unknown,Incendiary,0,2000-10-24,10
2000,France,WAAR,ONWAAR,Explosion,Private property,France,Unknown,Bombs,0,2000-10-24,10
2000,Spain,WAAR,ONWAAR,Assassination,Government,Spain,Basque Fatherland and Freedom (ETA),Bombs,3,2000-10-30,10
2000,Italy,WAAR,ONWAAR,Explosion,Private property,Italy,Unknown,Bombs,0,,
2000,United Kingdom,WAAR,ONWAAR,Explosion,Government,Northern Ireland,Unknown,Bombs,0,2000-11-01,11
2000,United Kingdom,WAAR,ONWAAR,Armed Assault,Private property,Northern Ireland,Unknown,Firearms,1,2000-11-01,11
2000,Spain,WAAR,ONWAAR,Explosion,Private property,Spain,Basque Fatherland and Freedom (ETA),Bombs,0,2000-11-02,11
2000,Spain,WAAR,ONWAAR,Facility Attack,Private property,Spain,Unknown,Incendiary,0,2000-11-08,11
